sku,a,b,c
1adae66d6ad14b7c6c16ae670908c3ce,37.0,4.0,30.0
24b382a7f236138b305b324f12417abf,7.0,23.0,9.0
9a27af8dbd9cf8c8dfe3f2da8a6d2c25,6.4,12.0,6.4
037f9847226a2184be1eeb141f90e120,6.0,12.0,6.0
2b79b11f955ee315994730ece1d6b2d2,6.0,10.0,6.0
c1b3db0c8dbcfabd40bb7eae11c4a5b1,14.0,8.0,12.0
d81797278838281eeecbbfc6fc1f75db,30.0,25.0,20.0
9410d5a0281804f7de370a7999305fd6,8.0,6.0,8.0
d2582fa0c9867c1336411e635ea3b46e,12.5,12.5,2.0
6c048c82759a6732ded2b71463d147ba,14.5,14.5,17.0
ea8bac82bec046bae99516f10761048c,40.0,15.0,10.0
80a40c3b4bfa77318f4295db7a543364,21.0,21.0,10.0
cf45fd304a9cbbbe0db8b04f91c96915,22.0,31.0,13.0
9367626a44a2baa1600ca6a6e5073865,22.0,6.0,34.0
bd17493f8334fd898b8d0bd12b4dac11,18.0,3.0,13.0
e283cfcf845e129b586d5be704e7fc57,37.9,14.1,73.8
4ea9fa653a951b5b0562274500c0639a,40.0,73.0,17.0
ec442965c016cfed1b9a61d73cd4d144,45.0,11.0,63.0
da8576d2022bf2da80bc0ea25bf6e715,25.0,10.0,20.0
b8bbdca5929d835b295cb9c2b79df664,11.0,15.0,40.0
46ab2136eb58d8a05ef3e6b72e83cf6b,17.0,3.0,17.0
d1ddd95c27b6cf4dde128660fa546d9e,9.0,4.0,12.0
8b7693b612714dff8f5c145b183ae8d3,6.0,22.0,7.0
2eefa37bf594fe7feb9e1561cf085319,10.0,13.0,10.0
45c7f8ae7179db227b03a03a31e7823e,9.0,10.0,9.0
f889688e2d9e58a5a82e0b4ec2bc8b4f,11.0,19.5,11.0
ab0d764e39c63acf7ed0c8541d996228,9.5,10.5,9.5
5b0b5ea5c050e036390a2296ade1a8c2,10.0,10.0,19.0
7a41408df4abe9b5c296ea08bd569340,11.0,2.0,9.0
48576756a9452bf854742d68ab9a1291,11.0,2.0,9.0
078d35f14066a4aadd6a7f58d0a57bcd,9.0,18.0,6.0
44470ec5a156b8e749940c0d32ab505b,18.0,6.0,9.0
4bf1ab611cc0b8e2bf2755be21a73d4b,20.0,8.0,10.0
8dde9bca90951c430a117cddd1d4e8c5,6.0,18.0,9.0
266681054f4b2b5c8f2e3521a505b8fd,20.0,10.0,10.0
214294999d3c68e2059984e4a680e7b1,15.0,5.0,13.0
1b1e6d2d7cec0ad089a89ae1bbb42db9,15.6,3.9,4.5
01dae41ecd14d6d2acf77860c279c71c,10.0,10.0,5.0
cafe183be6ee52287c7377645b447f90,5.0,17.0,5.0
d71b6ba488bbb63b4bd86a59a0cfc81b,10.0,10.0,10.0
7c1160b1b9aa4ee44eca8d2a55c45f46,6.0,12.0,7.0
eac7029b2d72f27c07f72228591476f6,11.4,6.4,6.4
1c50f2e48f1df8a618a91b225cd730f4,6.0,32.0,6.0
bf296f22c26de3929272541cae593f7a,6.0,32.0,6.0
4b99058d43a049d0521a5ec4739cb40e,4.0,4.0,7.0
3dfee365648c628eae01413957366ae9,5.0,9.0,4.0
79d547fea28dd2ca086d9ba98fa212a9,11.0,1.0,1.0
cbb0f184b8d76260556b1c60664e1e08,16.0,3.0,4.0
77b867375c7aaf724fa9e3be63f95f9c,10.3,4.5,9.4
cecb826b377d24ff666b2dc9b9390d53,5.0,14.0,5.0
c21672b2a0f9d11a4ca70de24a8f1b6f,6.3,8.1,15.6
757eeed5a605ee172e908371eb088fba,18.0,3.0,8.0
0dcd696ea6a73c4062f22cb114e14fb3,18.0,4.0,9.0
bb7fbe23d3f3bcb10b98ddd4a2a13db6,17.0,22.0,10.0
4359b350d39face51587cd989ccb27b7,3.0,41.0,9.0
c01e04a8447dcd1a32096c7a331091e8,19.0,42.2,7.0
bba20bc99bb41592ac6234ac49121ac2,14.0,25.0,6.0
49148759f2129d07150d3ec0fb30b5ef,25.5,3.0,20.0
3c9d4729ccf2cf437cdbe2983c97a142,36.0,20.0,20.0
ce927583e55d3b59c948f98480ba4c87,18.5,8.0,12.0
0d193f96fb406cead1ca58f977795b87,18.5,8.0,12.0
26a86f2826566bd66f124dfff2f2171a,6.0,17.0,6.0
a29757bf9722191e20b2ec617826a255,18.5,13.0,12.0
048f9abbb50ae39365a11658dfef9988,20.0,6.0,12.0
3c51d09cb50c019b4b34753c6b824de2,18.0,14.0,12.0
d8b8558f689f5398da038cb4ce1f94c3,7.0,10.0,7.0
08d6726427d5bd4dd78ee1a840fdb49a,7.0,10.0,7.0
7981f5a05c876c2fb63df26ae6d2b638,18.0,4.0,27.0
44c334214f71cb29b7e05818c80cc370,25.0,5.0,22.0
660430d1a3334fc7d46a7dfcbf60caff,25.0,7.5,20.0
fd2791e7c0765d3b1cd20b8f195745fb,11.0,7.0,9.0
99d1d177c6e65d9f9357e44cb1f2765f,9.0,14.8,10.4
7bde7d06b8a5853d1f4fed840d3fde90,15.0,5.0,10.0
f14134f743aad45c8c4406f88f5d8934,22.6,9.5,25.9
1f7acc407933a4bd54df933d2083fd83,26.0,10.0,21.0
167f260f6bf36a03025a693fdbf3644d,22.0,2.0,9.0
4b45c3d425f32a9d62e8f1c2dfd9383d,8.8,7.6,18.7
b23f9ea78036f412e8be7ce9726cdb90,15.0,19.0,9.0
ef71800efacf554cfc9a42b07139b748,10.0,10.0,10.0
a7e6ad5ae3a47969650e30b339d7b7cf,32.0,26.0,5.0
c4108eecb5825a8e8ef14da5bfc745bd,43.0,3.0,20.0
95d62f9125c5d9797c73381334a27d20,28.0,8.0,24.0
9de0d947bb0a4acdd454498dccaac35b,26.0,2.0,7.0
d0fc15e50320072145b16f03777266b8,20.7,0.6,30.5
a041b46f93a422ff07634e7a6832b0a5,38.0,1.0,25.0
1a96529564e2011c1802d539e3377861,15.0,10.0,10.0
ae617f5ad791d082c0cf5664c0b3c684,30.0,5.0,30.0
79401ce737373ee24cc7ac9821ad0e59,14.0,26.0,14.0
0c6200506cbc3a826d162852c5d6e7a3,14.0,22.0,9.0
ed7ce06ea07700c8cc4d940fe851cc33,14.0,22.0,9.0
72c7627762cf3983f784f21ad69735b9,2.0,8.0,20.0
1799d38fca958e89d507cbaeadcb6623,17.1,1.7,6.5
7b4b788b29e9d92efbe48814b946f513,6.5,2.0,17.5
315113be0e7ac9d4df93d45c3a2d8421,20.0,2.0,7.0
35007433d97a73388a43c48662ce1328,21.3,2.5,6.7
84e9afd126d33c865815ad3575bd057f,44.0,4.0,17.0
2e5383582f613f33198d20dcef571a4d,16.0,3.2,7.1
a050b94b7ad45f7d93a71ea3d1c335bc,3.0,9.0,6.0
e36142d8f0e299e0c2c540ea646455d4,8.0,10.0,13.0
ff53f6e66a6f68d3906c1edb52283abe,40.0,15.0,10.0
c87c62c40a6135befd9fd00e5bba08b0,9.0,20.0,9.0
4d53dc913d7f66f46f490587739aa5ae,10.0,11.0,3.0
3e5f6d2027da62de02899e5fc3bc890b,15.0,6.0,4.0
4bbf327a8a6062028af06f2b691e42ec,16.0,5.0,11.0
b47921fe653c32a8a8a82e803d985c75,10.0,12.0,12.0
3ee8a3e4943d9712cf119734b9883102,24.0,0.5,22.0
4ed72936cb7766c22858c34c6f12dc1c,31.0,6.0,11.0
ace9beeeab8e7d32c9447e749e7df2bb,11.0,2.0,13.0
542abb8852f95c066ef471a682e1ce3a,10.0,9.0,10.0
02872d44ed4bea736f5a38a4d1f242cb,16.0,4.0,4.0
41e4aa2d384f804c53c4b10fcbc12e7d,5.0,21.0,5.0
f709591db0e29e5990f6ec03ccbf2874,15.0,10.0,7.0
14a3455cbf30c8cb9b73c2fb5e370120,10.0,5.0,8.0
5fa524c8942757458bde395e493033b6,10.0,5.0,10.0
bc2d8d0c30ee65b320fb0700a90a55c3,30.0,5.0,15.0
f63b397f3eb5bc448b574367fba96db8,30.0,5.0,15.0
189a7a4b41e71d00dbca7ce2ef2de787,75.0,22.0,26.0
e486476b7e6b6a4ae21b0fff211e96bd,20.0,5.0,10.0
30fb281dc40aea493a32e4f15201ee7e,8.0,6.0,28.0
cdf2bfcb6bb73f1a075a9298439eeace,10.0,10.0,9.0
177ce9437bc7fb22eb8eb9bf5ea4a14f,29.0,10.0,10.0
510df5ebaca89821c697c9f05cc24638,12.0,26.0,9.0
38cf3f8dd706f0d335de251f54e2f45f,10.0,11.0,30.0
bae15b898306178a5289ec1c4db802b0,15.0,20.0,15.0
ef339ae3dbd8682287e097f05136fb47,5.0,8.0,9.8
c123e49bda40862ff6bb0fd6d7797b59,19.0,6.0,6.0
49dbb8df8d8209ed2810b2b5caebf2fa,11.0,15.5,7.0
b032dc52468ee4b6cbdafd437e564474,7.9,8.2,7.6
021c4f4b35bc9413708317f0f7f6e1f0,19.5,14.27,15.0
f415105e2b9411d648b68fb824711081,7.8,7.9,7.9
0573bd2b2a99ee50e91de25d1f23cf7d,7.0,10.0,9.0
61de1978d8061b5afd05f05d5ddb4dac,5.5,8.7,5.5
16ef38c1ead16c605e3891f6770e3050,14.0,6.0,1.0
9ff9fff7b17f182f9ccc04b64eedfe7c,12.0,30.0,12.0
511990506a0c085f54e70fd221c0ab9b,9.0,23.0,9.0
5b58833c1d1a144bd4bbbb5d7b918ec2,9.0,13.0,9.0
9f4b9bac21f5de20ab3807c5ebded3db,16.0,5.0,11.0
b5ad50288f46d646672b7b2f0ace12ef,9.0,11.0,9.0
7d30bc6fee357bdf04501289697cfdbd,30.0,5.0,10.0
e0523cc991f70f6b187d5e81f55d1855,20.0,5.0,10.0
189895056f36f252656faf4477e6c2e2,10.0,10.0,10.0
87022d9cce469329e0f1d7bd74bcf0b1,10.0,18.0,3.0
667a798aee8b832393b3a656f187bc32,11.0,3.0,17.0
02bb3186d27d568e4a904485f24acc97,39.0,7.0,17.0
6561f3d5c2039eec73a6b06465c0d99a,40.0,6.5,30.0
8580211fa3029fd756f8c9198fd1ddfe,22.0,7.0,17.0
fd2ecf3117107a7824d085205b72d9c4,13.0,16.5,18.0
879670d15302d78c9175be40fd58f36e,43.0,7.0,22.0
a713568a90160713107c29068d38b3fc,39.0,7.0,17.0
5ce1bb97540289c31d6c32f89793a9e5,21.0,8.0,44.0
4fb9fdc238084cb87b6548ffc2f96ade,35.0,10.0,30.0
653025cde0efc21e076e6f28f9b07692,27.0,9.0,34.0
55e458be08e5b436ea5184717c964760,21.8,18.5,24.8
e114a199fb51629cc05e5039a95a9210,18.0,5.0,7.0
d23da7f68eee3b7056905fd078085df9,11.0,7.0,7.0
876c2928f25d7d4bcf91def15ea4d2bb,43.0,36.0,22.0
0efba0ca5e81cb231ade87e9488944ba,25.0,23.0,8.0
da2592214736db78028ca86f50479802,28.0,8.0,24.0
61ac99816a421a0fc274158136418e0c,26.0,8.5,7.5
2736280a07329f8ea419f632e5c2b63d,9.0,5.0,7.5
d2b3c2d9d382242d3f76f1f02e32cdbe,14.0,3.0,9.5
5cc21d5c9cf30a28f2a9d3f72d73052c,16.0,33.0,10.0
20f58bc448933aebbf483272ee4b3caf,5.3,13.0,5.3
c23e581515f84e62686b4dbdeddfe559,2.5,10.5,4.0
7332608f4b7fefc6992e50ed1c37b01b,2.5,10.5,4.0
da45cd4726448d274754a2abfc6b9a0c,20.0,7.0,18.0
34354fad865f4f2c0808b8f4a5f09f44,13.0,13.0,4.0
68419c8a4318fe03f76598987c4b2fae,17.0,17.0,4.0
c1f4a22e47714ed73c7ddf590c669743,15.0,15.0,5.0
61752b3a8f12d7d9ada3f26419d15269,13.0,13.0,5.0
b65ef554d6942f65a3953b7b7f7bc6be,11.0,5.0,7.0
593fe714a9c2af6919e740fb3d48af8c,15.0,8.0,3.0
6873dd358ff75da0b7e872b0856eccce,13.3,5.8,4.5
e3d34304702357082a23745ff83a7b0c,13.0,5.0,8.4
22ebe023f203d5eb45db34ba0aba1102,15.7,5.5,5.0
43c9644401b5bd680ead50089b409594,12.0,31.0,26.0
4a6e835305fa29f3c7b2ab11fff54ed4,33.0,14.0,6.0
1cc881e1d20dee46e18e84182d2d1773,32.0,17.0,12.0
0f57d06d37aef64d70f59cda49582eb7,30.0,12.0,24.0
089c986ebfe13ce6c115e59d3747e9f3,35.0,14.0,21.0
d97a28c4a7b0fe35c8df3bdf5bb81ced,25.0,17.0,29.0
73b3c0b4cacd6bd6127ff1e3cb22b2bf,4.5,17.2,7.3
24393079953f47e07d9ecfc2cf2b94b7,21.0,7.0,11.0
aed3fcba94368e43145dbfd8f1d17171,10.0,26.0,5.0
93ee595716f954d2bf1b7478e3d8a11e,6.0,16.0,5.0
28f45a51fae4616ceaafa99738c42465,8.0,19.0,5.0
9ac48683e1d4ed95a6810ea0c05b0973,5.4,22.0,4.3
52269fb12cdb2f8913a2d96e7624c1c3,6.0,17.0,5.0
0e9e0af6dcab1a0aa9bd4c503bf546d9,15.0,12.0,12.0
c18f0438c5b7afc7560180002ba46a2f,5.0,22.0,5.0
45072f329c737f6813268f3341c0318d,15.0,5.0,17.0
d36ed331975523c354337f57e9f40524,19.0,6.0,9.0
7484767c6173ac1c7efe729f2e0b1ba3,14.0,5.0,4.0
cd54ca8c34eb6c4cec34c83b1483ba63,4.0,15.1,4.0
ccecdba8046880f830f2d368d054ce75,1.0,17.0,13.0
fa00419aae0bdd550ee4e416fdd56cbf,10.0,10.0,15.0
cafa70ce14987881961d353473773631,4.0,23.0,2.0
e0fa3a090d143881b579a50c46c0177f,13.8,6.4,6.9
4a399a02f74d47fa46edae12b3ca3b6e,15.2,2.9,4.6
405e167834408d3dd480d5875e7226c0,15.0,4.5,7.5
37b8a2583bde46fa5b5f70999f3cdcca,11.0,8.5,8.5
1f6d9dc58aa516267d798afadb762b00,2.0,13.0,2.0
8ef35b371cc76fa553e14520054b29c7,8.0,26.0,8.0
f37c957b72b09ebc31c656b70ac97906,24.7,1.3,11.7
0a0e0b87bb8f3325ebd56fe7b72d3a56,18.0,1.5,5.0
a268e1708d90064f5df43de7e5c039f0,17.0,7.0,26.0
6e3b1b6e85e18fa24261655f37496b7e,13.0,9.0,15.0
f72f0dc564d8347f8f525b72843d8689,22.0,2.0,17.0
c97e54b6c5ce30ff2119cb36da62c5b6,9.0,12.0,4.5
2a8cf80b59abd22cd06b6d66502449af,5.0,4.0,7.0
bafe454642940176a7e5c9864421e797,18.0,5.0,12.0
2bffe8dabebcd62b8a6bd82b27e32ef5,4.0,15.0,15.0
84bb118ee941f83eb6fdfb8e1f0463d3,6.0,0.8,4.5
b91b87b12768926e5416bf13375f07f8,17.0,2.5,11.5
0576da7fb08618d0977ff5ab4020fc0e,6.0,0.8,4.5
4090cc25c5146da2c05b589abbba764b,6.0,0.8,4.5
4e95a6f6cd3eae8051ca6801e2577124,10.0,3.0,10.0
4f59dc0e1a29b6c5c0a95a77fe84fb9d,24.0,4.0,17.0
b6c9466ffd943dec7d366f772a289690,15.0,7.0,10.0
b930a46648b7c923464a7da28242690b,2.0,7.0,9.0
47d2fdec6baa78ff3db34a5ebccf0ae5,14.0,3.5,7.5
d2f6280d6fc06e3da78e2c74808fc4f6,18.0,5.0,12.0
7a297e6cd66cc8d7a8279aa7a63d146b,22.5,7.0,19.0
60a0dd50ae6c8a3f345e2c32b35f32b1,25.0,6.0,25.0
d584cc6c3aaf8686a3f1bcf59318529f,18.0,19.5,6.5
0ac470879669cc32909812fb50cab312,18.0,0.5,9.0
afdf109c3c98d170d563bf45c16f5eac,10.0,20.0,20.0
b8cd767d0bece5c37d1958ed61e7387d,10.0,25.0,5.0
1530ef218f2011f896499dd5cc954655,79.0,8.0,35.0
5bfc117e7850527ba054e177fe9da155,40.0,10.0,18.0
40dbcf833ba00c998b600a2dddbc1400,79.0,8.0,35.0
505f83581a95ac7c4ba575ea28500815,8.0,12.0,17.0
564066982711b07f1e934c196a702995,17.0,4.2,13.0
e243db137d5c3edefa6da245e1afb46d,15.0,15.0,15.0
1bd8176c614f6013446d1579907d1d2f,12.0,30.0,26.0
0e156b6372632c19539eb4e1f65a98bb,43.0,10.0,17.0
47d7900a1145700f968b6463c06d9c82,9.7,9.8,11.1
4ce8b1bf788ce4eb32dfca6489976cc6,27.5,3.5,14.0
c714e3ece73fc225bb6706ec9debcbcc,26.0,2.0,13.0
a10d3f13d303d21d93bafb08e0eef259,3.4,27.4,17.5
9ba27ad9155c2c6455e96d37b1208933,16.0,7.0,15.0
0dfa9c49c2e98f8440dbfc49efb47910,26.4,4.8,13.0
b0921bde6d5d485543f714512cf7bdd0,29.0,27.0,8.0
f1a7da7a18fd51960a89d71ccb4d3f58,26.0,14.0,7.0
8decf2c49b38a1774f44c6961f532ebf,19.0,14.0,7.0
5468e2546c00091d05c159350ed3afad,15.0,6.0,13.0
be76b575cfb741ff0d20f6a0b61a5881,26.0,7.0,14.0
1a7e2b978380882f68ebc18d1badcb06,20.0,5.0,15.0
7f6db6df85bbde9c1157a0891aa2f85d,22.22,5.55,22.22
c3dc6dc8d13ea907e1deed2aebaf2265,26.0,28.0,8.0
902f9c433efc2efd34ee3cf43e4e82f2,26.0,5.0,14.0
d38f9e21de3a06e3c0333f1c05aea70c,29.0,8.0,27.0
1ba8d8012fc8bb0ff3a78b7b43a46373,26.0,6.0,19.0
e8d83dca5b0970af551581100b953854,20.0,5.0,15.0
0163a104ae337f55fd788a03bfc6f76c,35.0,19.0,7.0
e03e857fe6c2a17f0f6bdef9e40126ca,35.0,7.0,19.0
f0d3a903fc641358e809d21e8007ca99,14.2,4.1,9.6
e8dfdd637232869db4c18967b8c9e09d,14.0,5.0,19.0
37cc53381344e194fab3951c4392105a,14.0,5.0,19.0
20d8398273a33496a17b3dd3c6df6a0c,27.0,8.0,23.0
facc32c0044f9ea411d905eef9ae3d92,25.0,8.0,15.0
d9e284450a718964c05348a1f73682ea,16.0,7.0,15.0
ef75886d8f50c03acea50196446c0bca,27.0,19.0,6.0
ff4a69620b8b7aa28f4d24a26fa0d69f,26.0,6.0,18.0
f0f7d3ed864a13b670228ff4bd461e9c,39.0,8.0,27.0
85bd6301aeb7a553bf339a42f829c724,19.0,5.0,14.0
7d2f69d3535489633f1cb9c4ed5b91d4,25.0,15.0,6.0
def758fb81b74dc7d167f4f59645ead9,29.0,6.0,27.0
1cb3019023b23d085dd728aee1c08787,16.0,15.0,7.0
359cdc089bb27db14b38ab4199f0a8e3,16.0,4.5,14.5
79326ec37c32ef8dc711f935b6c7b149,18.9,6.4,26.3
59f62c09b4dfe5c2dfc83f07d7ae42b3,14.1,4.8,11.6
c2ce531e8d6ff8dc91edb5221660f36a,11.0,11.0,3.5
163db2f28bc99e4272dbf6d9426ff7d7,15.0,25.0,5.0
1448336bbfa42227e64f5f619d5623f3,16.0,2.0,18.0
62bc309c881fe09633ad4379b70c121f,8.0,4.0,8.0
9b1a3aa2d2aeede736f2d593b87f8600,4.0,1.7,23.5
1f885b32fd329533e0d7f77d85c05ef6,30.0,2.0,3.0
0d50d1c4f4435208c5f302a667171f20,17.0,1.5,12.0
547a61670afa6f708eee364c09ce9e1d,11.5,8.4,20.4
7f3ecdec79800d8ef62b90df5834ad0d,12.0,1.0,17.0
8e0d0efe03a536cf7a06a122caee1fea,17.0,13.0,4.0
2764b2168add43f98f7e2ab9d8fbd48a,22.0,22.0,0.5
79e5625a302a19e93093438d273db932,19.0,14.0,4.0
ce3084c45f4bc3063e9fcb7e66f68e9b,16.0,22.0,25.0
6ca39a4b790510da7be674858dd7529c,26.5,20.5,1.0
d6e117ba47b204b0019fff1043795ebf,17.0,3.5,12.0
70ce6cf206950e65d9ca942b8c290643,5.0,8.0,5.5
2450e876ca2176b489af557edb9aa1d8,5.5,13.0,5.5
dd10b409da57850bd580bb143a38b49f,5.0,8.0,4.0
bc1c1029c4f5b95e74d32beed89379f5,6.0,16.0,3.0
87f607595b17a486917295851d011f3d,6.0,5.0,20.0
27e3539423190316bdacd962598d0631,7.0,19.0,5.0
6649faa15b64344793ac8dff368cc5fb,4.0,7.0,13.0
8716cfd99c8ed96e08462ca8c072fb3e,8.5,13.0,3.5
50743915c0750f34a066338e132f7264,12.0,5.0,7.0
523d6c67dee3d3a11861e6e7a85d95a0,3.0,17.0,5.0
049bd6b8e2aab8043d5bd1a24d302065,42.0,29.0,11.0
f4e4fd8447b3bd51449200dd1d107233,12.6,27.8,13.7
ca7d0a343e663611ab038f66c7cf175e,7.5,3.2,3.7
a213647ecc3eeb9f4dc7b219532073cc,7.5,1.6,3.7
bc6f94d0c8c16f901c606b5f1d9ec4a8,15.0,1.0,5.0
a148bc29cd09f606de27f0734790be39,15.0,1.0,5.0
7257c8a4440fdfe54845618a2c9ef88b,28.0,26.0,8.0
39ec3e8a982cad2100031fa5ba07cc86,16.5,3.5,14.5
ec58affa87f11655ebf1b490e954e8ba,5.2,15.7,6.0
e97eeda817642a0da561538f25c3607d,39.0,28.0,9.0
d258a41423798c8dedbf78c572fc2b7a,29.4,23.7,27.7
6a3a366bf272c900d08e1d81ab418960,22.5,26.9,10.4
f4b12225bf5f3dacf92626b4f855e76d,50.0,20.0,20.0
eb0503ac41732963e419f0bafcb8c02a,42.5,21.5,20.0
210eb695382bb9eb570b6f3c6cff976a,9.0,11.0,4.0
e3f954db79b6cd38b9e01fb7e5234d16,37.0,6.5,4.5
1f702da47962201975716de14db48107,13.2,14.4,13.2
61ac2600adea9ce3040e385489be3bde,23.0,18.0,10.0
13dc92f42ce9a1ccba9402a79c94e454,18.0,6.0,11.0
fc5b090ad793fb3afe1d63df0cbd0db5,18.4,6.5,9.8
13b224618776f0eb61aedc8aab5976df,19.0,7.0,10.0
8a85c85b7a71b3206aa4d6aaf249c7d8,19.0,7.0,10.0
b8fdf14717d2f3e3bfa1b380bc790137,19.0,8.0,13.0
c6844040ffdd7a865152dc5698085fb4,13.0,12.0,14.0
1b143220f3b515343dccef15fb7c0b95,10.0,19.0,6.5
05e9e292b4034d2626001caf957f1563,13.0,12.0,14.0
8d06106e6864eddadaf7cb457fce5d64,20.0,10.0,10.0
45a3069ad46674fbc88193bcc5f0ea7b,9.7,6.5,18.3
3d29530017c3fce47fcd2b51000ae759,13.0,12.0,14.0
997a2a0aaf2db7f7702a4c3db6ee9f39,25.0,1.0,25.0
d740c0617c19c6d9a181876ca0e47a78,20.0,1.0,20.0
a92436025fb704a7ad4fd22a4bab57c1,25.0,1.0,25.0
8cdd165ba6bc6f62a5c052b8422e825a,20.0,1.0,20.0
37ebf9ce86975304396278233bd814b9,20.0,1.0,20.0
ce45c4b4251b17e98fe5f6351d3d33c7,25.0,1.0,25.0
539eb6b11e7ab51e9d05ba19bcf6bfcd,18.0,6.0,12.0
646f4c3fe6ef22ed7ab8201eb2c63221,20.0,5.0,15.0
7dc929ae5c023355785a23a1e195776d,1.0,17.0,13.0
d108529ef7140fd43b54fa4ed30f46be,5.0,5.0,15.0
e7d5cd4f4adfda785c86d9a720ea80e3,30.0,5.0,10.0
53d00e49921e8071a475a2d5b1fdfe63,30.0,5.0,10.0
5a0aa66f54353f6679a00996dddf4cfc,16.0,26.0,18.0
e5e109fb6f5d5680997c9996003d4456,5.6,3.4,17.1
d8614b2507b5ac92dc3c87896fddabe4,4.0,3.0,7.0
6294e89a49e9a744811e4cdbf2fc807d,9.0,3.0,20.0
0bdb43d713791465130391cdf22602e8,14.0,5.0,8.0
6a97397ef71b21db31a79e83668c8e46,8.0,4.0,12.0
aa4ec1aec1eb61b0dad71b9e03342ba0,5.2,32.0,11.5
f3354a122e7b79512904df22efddc637,10.0,29.0,7.0
1f6e68abd09e34954fdcc81fc25d37ce,12.3,11.8,12.1
1b30a053a9f3f13a9974b36b4e50a611,30.0,7.0,17.0
d36625b5ea78558eeed88c673695ef6f,18.0,10.0,18.0
0a25add79187246438b8dc52a436a9da,9.1,26.1,5.7
49df96316b1e475e449db0645f731d18,14.0,2.0,20.5
d8bc6a4afb72deb00f799b89794f9312,8.1,4.6,16.8
846f427ecdf06906f5c8f6e55e020a9e,10.0,20.0,10.0
6b406518f1cbc0f4308a84dee3901bf6,17.0,6.0,10.0
1094f31110eddb3b64dee261b27b4fb9,30.0,7.0,10.0
109fbdb139dadb88627f2321b1f79bef,30.0,7.0,10.0
0b91791bc597c82474e387513dd0f337,12.0,8.3,10.3
49891fd44b15c28b2d3d1bb235a16c38,11.4,10.8,12.0
6d8fa0a3d1cdfde75bc903fcd238e887,8.8,9.2,10.2
9069f12c14b115868087006d9f2580f2,25.0,12.0,24.0
42ae43fdb0625e28e86e8de48d01034b,16.7,7.5,17.3
b11afcf6f77e0f91ae4e78024305e059,9.7,7.4,8.7
d7f9980a08a1a25999e65f993093320e,8.0,8.0,4.0
e272c271856037edad6f7d664151304b,16.7,7.5,17.3
31986e8b37b0f89cdc700052efb40417,9.8,6.1,26.8
15bbf2e322a65f7e93ffd9a1703d1e06,13.0,3.0,20.0
581f03e711e9d4132c9330ad81d1a2e7,21.0,12.0,27.0
c283dbc3d4fc22887a1b50cbd184eb6e,18.0,11.0,16.0
87f4afd6ad49fa4531a29d1369f3b650,16.0,11.0,17.0
48afc87b44c4689edbde214d421bc5d3,13.5,6.8,17.5
e0f923fe0031fe777f894ad295b5855a,7.0,4.0,7.0
bb32d21a3c26d74b6a12d1904579d93d,15.0,2.0,9.0
443c0dae01bbd2a7932319e9cbe417ea,18.2,9.9,4.8
55fb812a41cf372ea2017d33d92b7a3e,13.1,4.7,4.8
32889ea548d4bec7cc9c1924688a0e07,11.0,1.0,5.0
88b4c96063c9a8aff21dc946d93475db,27.0,4.0,20.0
1d6de2e7501ad4cf9fba4afa16add252,9.2,2.9,17.5
0475f3dc27b77b7ed09ba72f6f229ea8,9.3,27.0,6.6
d1a1472e434a9af5ccf0bd62147c71a6,11.0,19.5,6.0
f1aab5faa9a461eea1bb0a7ca2e8e66e,4.9,21.3,10.6
66d419bce36ae20d718e504f0ad26851,12.0,5.8,21.2
32d2108e81772afcb006f1ed0a4a934e,4.9,21.3,10.6
fd0b9fc5a147c2b03ccdaccbc80346e8,8.7,5.7,19.8
bc214cf56c30d51d5765480042c23381,4.9,21.3,10.6
189ed669f8d385cee9d22089412ede75,9.3,27.0,6.6
7521c3c05945fe5597a77a281422a9c8,11.0,17.6,6.0
39e98df8a34132d4a109c5cb1b0deca2,11.0,17.9,6.0
7d64997464dfb727b5f68236ec2efdc2,21.0,7.0,12.5
738444b44a0d71c7df99040944e475f9,11.0,19.5,6.0
66e08edd4c16ad61998e769bcc4cae41,11.0,17.9,6.0
a1d61917004385cbcf666e0d58bb77ec,8.7,5.7,19.8
b6952bcb1ead917147412826b1031d21,4.9,21.3,10.6
3b42d35a4fba8cdbe9867d90b13f4f0c,37.0,5.0,9.0
80c6e8ee99914ccf359429b0cea5a661,12.0,2.0,7.0
08cd58db9ec164a5de56a7a80a438e1d,10.0,2.0,6.0
6e0fb33539efc7aaede0d3a4f70deacf,12.0,9.0,13.0
4d3667fee60a8d16a8166f287e73ce62,9.0,6.0,11.0
e289add075855a8b56f81ccd6ab8e9e7,22.0,8.0,18.0
5d3d28b3175b0ee77131b86fad5f5f9f,18.0,3.0,24.0
6cd3066f10828a20942b03004fcef291,7.0,2.0,5.0
8043b7b3f705e04df8ace9e797d93b43,30.0,24.5,20.0
da6b471c3785269163809da177119fdb,15.5,6.5,26.5
797eb8e725b039ef4708c0d679a96bee,16.0,23.0,8.0
143238ed602d9cf4905196b921489824,22.0,5.0,22.0
e3110165d60d5307bb22d3e5311f22ca,5.0,4.0,41.0
05241d527b80780619f625456479062a,2.0,4.0,41.0
bc36f90b0be0581501055a31f59a3e55,18.0,5.0,18.0
fe9c5ae080ec54bf987a2ceaff2250f0,43.0,5.0,11.0
424625d2fb62066429a200378d0225dc,6.0,3.0,43.0
482bdd1a0a73db3830779a8d339ffd69,16.7,8.6,16.3
